serial_timestamp,computer_timestamp,pt_1,pt_2,pt_3,pt_4,pt_5,tc_1,tc_2,tc_3,lc_1,lc_2,lc_3,fcv_1,fcv_2,fcv_3,fcv_4,fcv_5,fcv_6,fcv_7
PT1.490S,2025-05-26T17:05:51.370828,0.7100000000000009,-0.3100000000000005,-0.3100000000000005,-0.3100000000000005,-0.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT1.661S,2025-05-26T17:05:51.502787,6.82,0.9100000000000001,-0.3100000000000005,-1.540000000000001,-0.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT1.832S,2025-05-26T17:05:51.603623,6.82,0.9100000000000001,0.9100000000000001,0.9100000000000001,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT2.003S,2025-05-26T17:05:51.799065,6.82,-0.3100000000000005,-0.3100000000000005,-0.3100000000000005,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT2.174S,2025-05-26T17:05:51.899414,6.82,-0.3100000000000005,-1.540000000000001,-0.3100000000000005,-0.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT2.347S,2025-05-26T17:05:52.004209,6.82,0.9100000000000001,-0.3100000000000005,0.9100000000000001,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT2.516S,2025-05-26T17:05:52.200930,6.82,-0.3100000000000005,-0.3100000000000005,-0.3100000000000005,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT2.689S,2025-05-26T17:05:52.301444,6.82,0.9100000000000001,0.9100000000000001,0.9100000000000001,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT2.860S,2025-05-26T17:05:52.401554,0.7100000000000009,-0.3100000000000005,-0.3100000000000005,0.9100000000000001,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT3.031S,2025-05-26T17:05:52.600458,6.82,0.9100000000000001,-0.3100000000000005,-0.3100000000000005,-1.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT3.202S,2025-05-26T17:05:52.805844,6.82,0.9100000000000001,0.9100000000000001,-0.3100000000000005,-0.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT3.373S,2025-05-26T17:05:53.000996,6.82,-1.540000000000001,-1.540000000000001,-1.540000000000001,-0.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT3.544S,2025-05-26T17:05:53.102157,6.82,0.9100000000000001,0.9100000000000001,0.9100000000000001,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT3.715S,2025-05-26T17:05:53.305140,6.82,-0.3100000000000005,-1.540000000000001,-1.540000000000001,-0.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT3.886S,2025-05-26T17:05:53.504201,6.82,-0.3100000000000005,-1.540000000000001,-1.540000000000001,-0.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT4.058S,2025-05-26T17:05:53.955749,6.82,0.9100000000000001,-0.3100000000000005,-1.540000000000001,-0.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT4.228S,2025-05-26T17:05:54.958575,0.7100000000000009,-0.3100000000000005,-1.540000000000001,-1.540000000000001,-0.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT4.400S,2025-05-26T17:05:55.960510,0.7100000000000009,-1.540000000000001,-1.540000000000001,-0.3100000000000005,-0.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
