serial_timestamp,computer_timestamp,pt_1,pt_2,pt_3,pt_4,pt_5,tc_1,tc_2,tc_3,lc_1,lc_2,lc_3,fcv_1,fcv_2,fcv_3,fcv_4,fcv_5,fcv_6,fcv_7
PT20.556S,2025-05-17T18:49:01.925222,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127108.0,0.0,-6.38,0.0,4.28,False,False,False,False,False,False,False
PT20.944S,2025-05-17T18:49:02.116251,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.28,False,False,False,False,False,False,False
PT21.332S,2025-05-17T18:49:02.220455,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.4,0.0,4.28,False,False,False,False,False,False,False
PT21.721S,2025-05-17T18:49:02.416438,40.933528836754604,213.09872922776145,213.09872922776145,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.39,0.0,4.28,False,False,False,False,False,False,False
PT22.110S,2025-05-17T18:49:02.517510,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.39,0.0,4.28,False,False,False,False,False,False,False
PT22.498S,2025-05-17T18:49:02.663041,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.39,0.0,4.27,False,False,False,False,False,False,False
PT22.886S,2025-05-17T18:49:03.047882,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.39,0.0,4.28,False,False,False,False,False,False,False
PT23.274S,2025-05-17T18:49:03.437434,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.4,0.0,4.28,False,False,False,False,False,False,False
PT23.663S,2025-05-17T18:49:03.829020,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.4,0.0,4.28,False,False,False,False,False,False,False
PT24.051S,2025-05-17T18:49:04.221879,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.39,0.0,4.3,False,False,False,False,False,False,False
PT24.439S,2025-05-17T18:49:04.603917,40.933528836754604,212.1212121212121,211.14369501466274,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.39,0.0,4.28,False,False,False,False,False,False,False
PT24.827S,2025-05-17T18:49:05.022098,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.4,0.0,4.29,False,False,False,False,False,False,False
PT25.216S,2025-05-17T18:49:05.426044,34.82404692082108,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.38,0.0,4.3,False,False,False,False,False,False,False
PT25.605S,2025-05-17T18:49:05.767547,40.933528836754604,212.1212121212121,212.1212121212121,212.1212121212121,212.1212121212121,-127.0,-127109.0,0.0,-6.4,0.0,4.29,False,False,False,False,False,False,False
PT25.993S,2025-05-17T18:49:06.156543,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.28,False,False,False,False,False,False,False
PT26.381S,2025-05-17T18:49:06.546106,40.933528836754604,211.14369501466274,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.4,0.0,4.3,False,False,False,False,False,False,False
PT26.769S,2025-05-17T18:49:06.934479,40.933528836754604,213.09872922776145,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.39,0.0,4.29,False,False,False,False,False,False,False
PT27.158S,2025-05-17T18:49:07.323730,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.39,0.0,4.29,False,False,False,False,False,False,False
PT27.546S,2025-05-17T18:49:07.832943,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.39,0.0,4.29,False,False,False,False,False,False,False
PT27.934S,2025-05-17T18:49:08.101757,40.933528836754604,212.1212121212121,212.1212121212121,214.07624633431084,213.09872922776145,-127.0,-127109.0,0.0,-6.4,0.0,4.29,False,False,False,False,False,False,False
PT28.322S,2025-05-17T18:49:08.491184,40.933528836754604,212.1212121212121,212.1212121212121,214.07624633431084,213.09872922776145,-127.0,-127108.0,0.0,-6.39,0.0,4.29,False,False,False,False,False,False,False
PT28.710S,2025-05-17T18:49:08.914480,40.933528836754604,212.1212121212121,213.09872922776145,212.1212121212121,213.09872922776145,-127.0,-127109.0,0.0,-6.4,0.0,4.3,False,False,False,False,False,False,False
PT29.100S,2025-05-17T18:49:09.269250,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.41,0.0,4.29,False,False,False,False,False,False,False
PT29.488S,2025-05-17T18:49:09.654103,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.4,0.0,4.29,False,False,False,False,False,False,False
PT29.876S,2025-05-17T18:49:10.043576,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.37,0.0,4.3,False,False,False,False,False,False,False
PT30.264S,2025-05-17T18:49:10.434937,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.39,0.0,4.29,False,False,False,False,False,False,False
PT30.652S,2025-05-17T18:49:10.822060,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.4,0.0,4.29,False,False,False,False,False,False,False
PT31.041S,2025-05-17T18:49:11.213361,40.933528836754604,213.09872922776145,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.3,False,False,False,False,False,False,False
PT31.429S,2025-05-17T18:49:11.599609,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.39,0.0,4.29,False,False,False,False,False,False,False
