serial_timestamp,computer_timestamp,pt_1,pt_2,pt_3,pt_4,pt_5,tc_1,tc_2,tc_3,lc_1,lc_2,lc_3,fcv_1,fcv_2,fcv_3,fcv_4,fcv_5,fcv_6,fcv_7
PT23.484S,2025-05-17T10:51:31.147037,103.0,182.0,51.0,124.0,54.0,-127.0,-127.001,0.0,0.8,0.0,1.18,False,False,False,False,False,False,False
PT24.567S,2025-05-17T10:51:32.148741,103.0,189.0,51.0,131.0,54.0,-127.0,-127.001,0.0,0.83,0.0,1.21,False,False,False,False,False,False,False
PT25.149S,2025-05-17T10:51:33.144805,103.0,185.0,50.0,138.0,53.0,-127.0,-127.001,0.0,0.83,0.0,1.2,False,False,False,False,False,False,False
PT25.732S,2025-05-17T10:51:34.145660,103.0,176.0,51.0,136.0,54.0,-127.0,-127.001,0.0,0.82,0.0,1.23,False,False,False,False,False,False,False
PT26.815S,2025-05-17T10:51:35.147118,103.0,160.0,50.0,122.0,54.0,-127.0,-127.001,0.0,0.78,0.0,1.17,False,False,False,False,False,False,False
PT27.397S,2025-05-17T10:51:36.145398,103.0,150.0,50.0,102.0,53.0,-127.0,-127.001,0.0,0.9,0.0,1.24,False,False,False,False,False,False,False
PT27.978S,2025-05-17T10:51:37.147298,103.0,141.0,50.0,90.0,54.0,-127.0,-127.0,0.0,1.01,0.0,1.39,False,False,False,False,False,False,False
PT29.061S,2025-05-17T10:51:38.145845,103.0,172.0,50.0,95.0,53.0,-127.0,-127.0,0.0,1.17,0.0,1.58,False,False,False,False,False,False,False
PT29.642S,2025-05-17T10:51:39.146169,103.0,181.0,50.0,118.0,54.0,-127.0,-127.001,0.0,1.18,0.0,1.62,False,False,False,False,False,False,False
PT30.225S,2025-05-17T10:51:40.143184,103.0,189.0,50.0,146.0,54.0,-127.0,-127.001,0.0,0.83,0.0,1.32,False,False,False,False,False,False,False
PT31.308S,2025-05-17T10:51:41.147079,103.0,170.0,51.0,129.0,54.0,-127.0,-127.001,0.0,0.83,0.0,1.24,False,False,False,False,False,False,False
PT31.890S,2025-05-17T10:51:42.145611,103.0,159.0,51.0,119.0,54.0,-127.0,-127.001,0.0,0.85,0.0,1.26,False,False,False,False,False,False,False
PT33.096S,2025-05-17T10:51:43.148784,103.0,154.0,50.0,107.0,53.0,-127.0,-127.001,0.0,0.89,0.0,1.27,False,False,False,False,False,False,False
PT33.679S,2025-05-17T10:51:44.147013,103.0,153.0,50.0,101.0,53.0,-127.0,-127.001,0.0,0.96,0.0,1.4,False,False,False,False,False,False,False
PT34.260S,2025-05-17T10:51:45.148891,103.0,173.0,50.0,112.0,53.0,-127.0,-127.001,0.0,1.06,0.0,1.56,False,False,False,False,False,False,False
PT35.345S,2025-05-17T10:51:46.150121,103.0,184.0,50.0,129.0,53.0,-127.0,-127.001,0.0,1.18,0.0,1.7,False,False,False,False,False,False,False
PT35.927S,2025-05-17T10:51:47.142356,103.0,180.0,50.0,138.0,54.0,-127.0,-127.001,0.0,1.14,0.0,1.65,False,False,False,False,False,False,False
PT36.509S,2025-05-17T10:51:48.148097,103.0,156.0,50.0,122.0,53.0,-127.0,-127.001,0.0,1.18,0.0,1.64,False,False,False,False,False,False,False
PT37.593S,2025-05-17T10:51:49.146682,103.0,152.0,50.0,115.0,53.0,-127.0,-127.001,0.0,1.14,0.0,1.73,False,False,False,False,False,False,False
PT38.175S,2025-05-17T10:51:50.146912,103.0,154.0,50.0,112.0,53.0,-127.0,-127.001,0.0,1.07,0.0,1.69,False,False,False,False,False,False,False
PT38.757S,2025-05-17T10:51:51.148101,103.0,172.0,51.0,122.0,53.0,-127.0,-127.001,0.0,1.03,0.0,1.64,False,False,False,False,False,False,False
PT39.841S,2025-05-17T10:51:52.143712,103.0,183.0,50.0,132.0,53.0,-127.0,-127.001,0.0,1.0,0.0,1.61,False,False,False,False,False,False,False
PT40.423S,2025-05-17T10:51:53.147297,103.0,185.0,51.0,138.0,54.0,-127.0,-127.001,0.0,1.0,0.0,1.6,False,False,False,False,False,False,False
PT41.006S,2025-05-17T10:51:54.147088,103.0,176.0,50.0,140.0,54.0,-127.0,-127.001,0.0,0.97,0.0,1.55,False,False,False,False,False,False,False
PT42.089S,2025-05-17T10:51:55.144918,103.0,157.0,51.0,125.0,54.0,-127.0,-127.001,0.0,1.16,0.0,1.69,False,False,False,False,False,False,False
PT42.672S,2025-05-17T10:51:56.143548,103.0,145.0,50.0,117.0,54.0,-127.0,-127.001,0.0,1.17,0.0,1.73,False,False,False,False,False,False,False
PT43.253S,2025-05-17T10:51:57.141997,103.0,156.0,50.0,113.0,54.0,-127.0,-127.001,0.0,1.23,0.0,1.79,False,False,False,False,False,False,False
PT44.338S,2025-05-17T10:51:58.145024,103.0,200.0,50.0,157.0,54.0,-127.0,-127.001,0.0,1.16,0.0,1.78,False,False,False,False,False,False,False
PT44.919S,2025-05-17T10:51:58.598031,103.0,202.0,50.0,173.0,54.0,-127.0,-127.001,0.0,0.68,0.0,1.23,False,False,False,False,False,False,False
PT45.502S,2025-05-17T10:51:58.745429,104.0,210.0,51.0,181.0,54.0,-127.0,-127.001,0.0,0.62,0.0,0.96,False,False,False,False,False,False,False
PT46.585S,2025-05-17T10:51:58.944279,103.0,188.0,51.0,175.0,54.0,-127.0,-127.001,0.0,0.53,0.0,0.77,False,False,False,False,False,False,False
PT47.168S,2025-05-17T10:51:59.044685,103.0,177.0,51.0,162.0,54.0,-127.0,-127.001,0.0,0.52,0.0,0.65,False,False,False,False,False,False,False
PT48.251S,2025-05-17T10:51:59.145261,103.0,170.0,50.0,154.0,54.0,-127.0,-127.001,0.0,0.51,0.0,0.58,False,False,False,False,False,False,False
PT48.834S,2025-05-17T10:51:59.246000,103.0,157.0,51.0,124.0,54.0,-127.0,-127.001,0.0,0.46,0.0,0.5,False,False,False,False,False,False,False
PT49.416S,2025-05-17T10:51:59.453233,104.0,175.0,51.0,133.0,54.0,-127.0,-127.001,0.0,0.65,0.0,0.72,False,False,False,False,False,False,False
PT50.500S,2025-05-17T10:51:59.652782,103.0,185.0,50.0,140.0,54.0,-127.0,-127.001,0.0,0.72,0.0,0.74,False,False,False,False,False,False,False
PT51.082S,2025-05-17T10:51:59.853339,103.0,187.0,50.0,148.0,54.0,-127.0,-127.001,0.0,0.74,0.0,0.77,False,False,False,False,False,False,False
PT51.664S,2025-05-17T10:52:00.048879,103.0,179.0,50.0,144.0,54.0,-127.0,-127.001,0.0,0.76,0.0,0.78,False,False,False,False,False,False,False
PT52.748S,2025-05-17T10:52:00.252701,103.0,166.0,50.0,136.0,54.0,-127.0,-127.001,0.0,0.73,0.0,0.77,False,False,False,False,False,False,False
PT53.330S,2025-05-17T10:52:00.452491,103.0,162.0,50.0,130.0,54.0,-127.0,-127.001,0.0,0.61,0.0,0.69,False,False,False,False,False,False,False
PT53.912S,2025-05-17T10:52:00.654243,103.0,163.0,50.0,119.0,54.0,-127.0,-127.001,0.0,0.62,0.0,0.68,False,False,False,False,False,False,False
PT54.995S,2025-05-17T10:52:00.851837,104.0,181.0,50.0,131.0,53.0,-127.0,-127.001,0.0,0.62,0.0,0.69,False,False,False,False,False,False,False
PT55.578S,2025-05-17T10:52:01.050977,103.0,184.0,50.0,132.0,54.0,-127.0,-127.001,0.0,0.58,0.0,0.63,False,False,False,False,False,False,False
PT56.161S,2025-05-17T10:52:01.245227,103.0,183.0,51.0,141.0,54.0,-127.0,-127.001,0.0,0.6,0.0,0.63,False,False,False,False,False,False,False
PT57.244S,2025-05-17T10:52:01.647360,103.0,170.0,50.0,141.0,53.0,-127.0,-127.001,0.0,0.69,0.0,0.68,False,False,False,False,False,False,False
PT57.826S,2025-05-17T10:52:02.176548,103.0,154.0,50.0,132.0,53.0,-127.0,-127.001,0.0,0.72,0.0,0.7,False,False,False,False,False,False,False
PT58.408S,2025-05-17T10:52:02.758715,103.0,149.0,51.0,124.0,53.0,-127.0,-127.001,0.0,0.74,0.0,0.71,False,False,False,False,False,False,False
PT59.492S,2025-05-17T10:52:03.844150,103.0,150.0,50.0,113.0,54.0,-127.0,-127.001,0.0,0.75,0.0,0.7,False,False,False,False,False,False,False
PT60.075S,2025-05-17T10:52:04.452993,103.0,164.0,50.0,124.0,54.0,-127.0,-127.001,0.0,0.61,0.0,0.62,False,False,False,False,False,False,False
PT61.158S,2025-05-17T10:52:05.510544,103.0,174.0,50.0,135.0,54.0,-127.0,-127.001,0.0,0.59,0.0,0.58,False,False,False,False,False,False,False
PT61.741S,2025-05-17T10:52:06.092094,103.0,178.0,50.0,140.0,54.0,-127.0,-127.001,0.0,0.59,0.0,0.58,False,False,False,False,False,False,False
PT62.322S,2025-05-17T10:52:06.677913,103.0,173.0,50.0,144.0,53.0,-127.0,-127.001,0.0,0.6,0.0,0.57,False,False,False,False,False,False,False
PT63.407S,2025-05-17T10:52:07.759537,103.0,159.0,50.0,133.0,53.0,-127.0,-127.001,0.0,0.58,0.0,0.57,False,False,False,False,False,False,False
PT63.988S,2025-05-17T10:52:08.349682,103.0,152.0,50.0,124.0,54.0,-127.0,-127.001,0.0,0.63,0.0,0.61,False,False,False,False,False,False,False
PT64.571S,2025-05-17T10:52:08.926441,103.0,153.0,50.0,115.0,54.0,-127.0,-127.001,0.0,0.7,0.0,0.63,False,False,False,False,False,False,False
PT65.654S,2025-05-17T10:52:10.052944,104.0,165.0,50.0,121.0,54.0,-127.0,-127.001,0.0,0.73,0.0,0.65,False,False,False,False,False,False,False
PT66.237S,2025-05-17T10:52:10.593530,103.0,178.0,50.0,130.0,54.0,-127.0,-127.001,0.0,0.73,0.0,0.66,False,False,False,False,False,False,False
PT66.819S,2025-05-17T10:52:11.178914,103.0,179.0,50.0,135.0,54.0,-127.0,-127.001,0.0,0.63,0.0,0.65,False,False,False,False,False,False,False
PT67.903S,2025-05-17T10:52:12.260264,103.0,177.0,50.0,143.0,54.0,-127.0,-127.001,0.0,0.6,0.0,0.58,False,False,False,False,False,False,False
PT68.485S,2025-05-17T10:52:12.846052,103.0,159.0,50.0,134.0,54.0,-127.0,-127.001,0.0,0.6,0.0,0.57,False,False,False,False,False,False,False
PT69.067S,2025-05-17T10:52:13.427549,103.0,146.0,50.0,126.0,54.0,-127.0,-127.001,0.0,0.6,0.0,0.58,False,False,False,False,False,False,False
PT70.151S,2025-05-17T10:52:14.553504,103.0,142.0,50.0,118.0,54.0,-127.0,-127.001,0.0,0.59,0.0,0.57,False,False,False,False,False,False,False
PT70.733S,2025-05-17T10:52:15.094768,103.0,149.0,50.0,116.0,54.0,-127.0,-127.001,0.0,0.6,0.0,0.58,False,False,False,False,False,False,False
PT71.315S,2025-05-17T10:52:15.680096,103.0,148.0,50.0,125.0,53.0,-127.0,-127.001,0.0,0.67,0.0,0.62,False,False,False,False,False,False,False
PT72.399S,2025-05-17T10:52:16.761560,103.0,174.0,50.0,133.0,54.0,-127.0,-127.001,0.0,0.74,0.0,0.65,False,False,False,False,False,False,False
PT72.981S,2025-05-17T10:52:17.347206,104.0,157.0,50.0,142.0,54.0,-127.0,-127.001,0.0,0.74,0.0,0.66,False,False,False,False,False,False,False
PT74.064S,2025-05-17T10:52:18.450520,103.0,137.0,50.0,137.0,54.0,-127.0,-127.001,0.0,0.76,0.0,0.67,False,False,False,False,False,False,False
PT74.647S,2025-05-17T10:52:19.051923,103.0,109.0,50.0,123.0,54.0,-127.0,-127.001,0.0,0.6,0.0,0.59,False,False,False,False,False,False,False
PT75.230S,2025-05-17T10:52:19.650105,103.0,116.0,50.0,119.0,53.0,-127.0,-127.001,0.0,0.6,0.0,0.58,False,False,False,False,False,False,False
PT76.436S,2025-05-17T10:52:20.803869,103.0,143.0,50.0,115.0,54.0,-127.0,-127.001,0.0,0.61,0.0,0.56,False,False,False,False,False,False,False
PT77.018S,2025-05-17T10:52:21.385662,102.0,144.0,50.0,124.0,53.0,-127.0,-127.001,0.0,0.62,0.0,0.58,False,False,False,False,False,False,False
PT77.600S,2025-05-17T10:52:21.971062,103.0,165.0,50.0,115.0,54.0,-127.0,-127.001,0.0,0.61,0.0,0.57,False,False,False,False,False,False,False
PT78.684S,2025-05-17T10:52:23.056321,103.0,190.0,50.0,119.0,53.0,-127.0,-127.001,0.0,0.66,0.0,0.59,False,False,False,False,False,False,False
PT79.388S,2025-05-17T10:52:23.760895,104.0,175.0,50.0,119.0,53.0,-127.0,-127.001,0.0,0.73,0.0,0.66,False,False,False,False,False,False,False
PT79.971S,2025-05-17T10:52:24.342560,103.0,160.0,50.0,114.0,54.0,-127.0,-127.001,0.0,0.78,0.0,0.68,False,False,False,False,False,False,False
PT81.054S,2025-05-17T10:52:25.451227,103.0,160.0,50.0,109.0,53.0,-127.0,-127.001,0.0,0.75,0.0,0.68,False,False,False,False,False,False,False
PT81.637S,2025-05-17T10:52:26.050999,103.0,172.0,50.0,108.0,53.0,-127.0,-127.001,0.0,0.7,0.0,0.64,False,False,False,False,False,False,False
PT82.219S,2025-05-17T10:52:26.595076,103.0,191.0,50.0,120.0,54.0,-127.0,-127.001,0.0,0.6,0.0,0.57,False,False,False,False,False,False,False
PT83.303S,2025-05-17T10:52:27.680469,103.0,187.0,50.0,129.0,53.0,-127.0,-127.001,0.0,0.58,0.0,0.52,False,False,False,False,False,False,False
PT83.885S,2025-05-17T10:52:28.261853,103.0,185.0,50.0,138.0,54.0,-127.0,-127.001,0.0,0.61,0.0,0.53,False,False,False,False,False,False,False
PT84.467S,2025-05-17T10:52:28.843723,103.0,176.0,50.0,132.0,54.0,-127.0,-127.001,0.0,0.6,0.0,0.52,False,False,False,False,False,False,False
PT85.673S,2025-05-17T10:52:30.052308,103.0,154.0,50.0,119.0,54.0,-127.0,-127.001,0.0,0.59,0.0,0.52,False,False,False,False,False,False,False
PT86.255S,2025-05-17T10:52:30.633408,104.0,143.0,50.0,119.0,54.0,-127.0,-127.001,0.0,0.66,0.0,0.57,False,False,False,False,False,False,False
PT87.340S,2025-05-17T10:52:31.718913,103.0,101.0,50.0,109.0,54.0,-127.0,-127.001,0.0,0.72,0.0,0.6,False,False,False,False,False,False,False
PT87.921S,2025-05-17T10:52:32.345426,103.0,147.0,50.0,112.0,54.0,-127.0,-127.001,0.0,0.77,0.0,0.63,False,False,False,False,False,False,False
PT88.627S,2025-05-17T10:52:33.048834,103.0,181.0,50.0,122.0,54.0,-127.0,-127.001,0.0,0.78,0.0,0.66,False,False,False,False,False,False,False
PT89.710S,2025-05-17T10:52:34.094210,103.0,187.0,50.0,138.0,54.0,-127.0,-127.001,0.0,0.63,0.0,0.56,False,False,False,False,False,False,False
PT90.293S,2025-05-17T10:52:34.675907,103.0,180.0,50.0,135.0,53.0,-127.0,-127.001,0.0,0.6,0.0,0.54,False,False,False,False,False,False,False
PT90.874S,2025-05-17T10:52:35.257533,104.0,171.0,50.0,125.0,54.0,-127.0,-127.001,0.0,0.59,0.0,0.53,False,False,False,False,False,False,False
PT91.958S,2025-05-17T10:52:36.343338,103.0,169.0,50.0,118.0,53.0,-127.0,-127.001,0.0,0.58,0.0,0.53,False,False,False,False,False,False,False
PT92.540S,2025-05-17T10:52:36.924446,103.0,174.0,50.0,116.0,53.0,-127.0,-127.001,0.0,0.59,0.0,0.53,False,False,False,False,False,False,False
PT93.245S,2025-05-17T10:52:37.633636,103.0,175.0,50.0,124.0,54.0,-127.0,-127.001,0.0,0.61,0.0,0.52,False,False,False,False,False,False,False
PT94.329S,2025-05-17T10:52:38.749402,103.0,179.0,50.0,130.0,54.0,-127.0,-127.001,0.0,0.69,0.0,0.59,False,False,False,False,False,False,False
PT95.034S,2025-05-17T10:52:39.422742,103.0,172.0,50.0,134.0,54.0,-127.0,-127.001,0.0,0.75,0.0,0.6,False,False,False,False,False,False,False
PT95.616S,2025-05-17T10:52:40.051607,104.0,166.0,51.0,131.0,53.0,-127.0,-127.001,0.0,0.75,0.0,0.63,False,False,False,False,False,False,False
PT96.700S,2025-05-17T10:52:41.089785,103.0,180.0,50.0,126.0,54.0,-127.0,-127.001,0.0,0.71,0.0,0.6,False,False,False,False,False,False,False
PT97.282S,2025-05-17T10:52:41.671346,104.0,165.0,50.0,117.0,53.0,-127.0,-127.001,0.0,0.61,0.0,0.55,False,False,False,False,False,False,False
PT97.987S,2025-05-17T10:52:42.379839,103.0,179.0,50.0,111.0,53.0,-127.0,-127.001,0.0,0.61,0.0,0.54,False,False,False,False,False,False,False
PT99.070S,2025-05-17T10:52:43.465084,103.0,192.0,50.0,124.0,54.0,-127.0,-127.001,0.0,0.64,0.0,0.53,False,False,False,False,False,False,False
PT99.653S,2025-05-17T10:52:44.046695,103.0,194.0,50.0,131.0,53.0,-127.0,-127.001,0.0,0.61,0.0,0.54,False,False,False,False,False,False,False
PT100.859S,2025-05-17T10:52:45.255014,103.0,189.0,50.0,140.0,54.0,-127.0,-127.001,0.0,0.62,0.0,0.54,False,False,False,False,False,False,False
PT101.442S,2025-05-17T10:52:45.836648,103.0,189.0,50.0,142.0,53.0,-127.0,-127.001,0.0,0.71,0.0,0.59,False,False,False,False,False,False,False
PT102.149S,2025-05-17T10:52:46.545346,103.0,185.0,50.0,142.0,53.0,-127.0,-127.001,0.0,0.73,0.0,0.6,False,False,False,False,False,False,False
PT103.233S,2025-05-17T10:52:47.630893,103.0,158.0,50.0,124.0,54.0,-127.0,-127.001,0.0,0.72,0.0,0.59,False,False,False,False,False,False,False
PT103.939S,2025-05-17T10:52:48.338854,103.0,161.0,50.0,106.0,54.0,-127.0,-127.001,0.0,0.78,0.0,0.65,False,False,False,False,False,False,False
PT104.522S,2025-05-17T10:52:48.920596,104.0,187.0,50.0,122.0,53.0,-127.0,-127.001,0.0,0.65,0.0,0.57,False,False,False,False,False,False,False
PT105.730S,2025-05-17T10:52:50.146129,103.0,190.0,51.0,129.0,54.0,-127.0,-127.001,0.0,0.64,0.0,0.56,False,False,False,False,False,False,False
PT106.312S,2025-05-17T10:52:50.714462,104.0,171.0,50.0,131.0,53.0,-127.0,-127.001,0.0,0.62,0.0,0.56,False,False,False,False,False,False,False
PT107.398S,2025-05-17T10:52:51.799918,103.0,161.0,50.0,115.0,53.0,-127.0,-127.001,0.0,0.68,0.0,0.56,False,False,False,False,False,False,False
PT108.482S,2025-05-17T10:52:52.885262,103.0,185.0,50.0,133.0,53.0,-127.0,-127.001,0.0,0.78,0.0,0.65,False,False,False,False,False,False,False
PT109.188S,2025-05-17T10:52:53.593987,103.0,181.0,50.0,141.0,54.0,-127.0,-127.001,0.0,0.76,0.0,0.62,False,False,False,False,False,False,False
PT110.273S,2025-05-17T10:52:54.679187,103.0,155.0,50.0,127.0,53.0,-127.0,-127.001,0.0,0.63,0.0,0.57,False,False,False,False,False,False,False
PT111.480S,2025-05-17T10:52:55.887418,103.0,183.0,50.0,127.0,54.0,-127.0,-127.001,0.0,0.62,0.0,0.57,False,False,False,False,False,False,False
PT112.565S,2025-05-17T10:52:56.972701,103.0,186.0,50.0,142.0,54.0,-127.0,-127.001,0.0,0.76,0.0,0.65,False,False,False,False,False,False,False
PT113.148S,2025-05-17T10:52:57.558399,103.0,168.0,50.0,128.0,53.0,-127.0,-127.001,0.0,0.78,0.0,0.65,False,False,False,False,False,False,False
PT114.233S,2025-05-17T10:52:58.644336,103.0,188.0,50.0,134.0,54.0,-127.0,-127.001,0.0,0.61,0.0,0.54,False,False,False,False,False,False,False
PT114.817S,2025-05-17T10:52:59.249651,103.0,188.0,50.0,138.0,54.0,-127.0,-127.001,0.0,0.61,0.0,0.53,False,False,False,False,False,False,False
PT115.901S,2025-05-17T10:53:00.314688,103.0,160.0,50.0,126.0,53.0,-127.0,-127.001,0.0,0.74,0.0,0.59,False,False,False,False,False,False,False
PT116.485S,2025-05-17T10:53:00.896495,103.0,170.0,50.0,119.0,54.0,-127.0,-127.001,0.0,0.78,0.0,0.65,False,False,False,False,False,False,False
PT117.067S,2025-05-17T10:53:01.481883,103.0,181.0,50.0,125.0,53.0,-127.0,-127.001,0.0,0.63,0.0,0.55,False,False,False,False,False,False,False
PT118.275S,2025-05-17T10:53:02.690748,103.0,159.0,50.0,121.0,54.0,-127.0,-127.001,0.0,0.63,0.0,0.56,False,False,False,False,False,False,False
PT118.858S,2025-05-17T10:53:03.271636,103.0,158.0,50.0,109.0,53.0,-127.0,-127.001,0.0,0.63,0.0,0.55,False,False,False,False,False,False,False
PT119.943S,2025-05-17T10:53:04.357211,103.0,188.0,50.0,164.0,54.0,-127.0,-127.001,0.0,0.77,0.0,0.63,False,False,False,False,False,False,False
PT121.027S,2025-05-17T10:53:05.444396,103.0,151.0,50.0,95.0,53.0,-127.0,-127.0,0.0,0.6,0.0,0.54,False,False,False,False,False,False,False
PT122.110S,2025-05-17T10:53:06.527902,103.0,154.0,50.0,73.0,54.0,-127.0,-127.0,0.0,0.61,0.0,0.54,False,False,False,False,False,False,False
PT123.318S,2025-05-17T10:53:07.736178,103.0,184.0,50.0,160.0,54.0,-127.0,-127.001,0.0,0.77,0.0,0.64,False,False,False,False,False,False,False
PT123.900S,2025-05-17T10:53:08.321651,103.0,162.0,50.0,137.0,53.0,-127.0,-127.001,0.0,0.8,0.0,0.64,False,False,False,False,False,False,False
PT125.107S,2025-05-17T10:53:09.530094,103.0,162.0,50.0,81.0,53.0,-127.0,-127.0,0.0,0.66,0.0,0.56,False,False,False,False,False,False,False
PT126.192S,2025-05-17T10:53:10.615385,103.0,182.0,50.0,167.0,53.0,-127.0,-127.001,0.0,0.66,0.0,0.57,False,False,False,False,False,False,False
PT126.898S,2025-05-17T10:53:11.319882,103.0,169.0,50.0,156.0,53.0,-127.0,-127.001,0.0,0.66,0.0,0.57,False,False,False,False,False,False,False
PT127.480S,2025-05-17T10:53:11.953771,103.0,151.0,50.0,80.0,54.0,-127.0,-127.0,0.0,0.79,0.0,0.66,False,False,False,False,False,False,False
PT128.063S,2025-05-17T10:53:12.487099,103.0,195.0,50.0,175.0,54.0,-127.0,-127.001,0.0,0.66,0.0,0.57,False,False,False,False,False,False,False
PT129.270S,2025-05-17T10:53:13.752282,103.0,168.0,50.0,155.0,54.0,-127.0,-127.001,0.0,0.67,0.0,0.57,False,False,False,False,False,False,False
PT130.356S,2025-05-17T10:53:14.780679,103.0,171.0,50.0,101.0,53.0,-127.0,-127.001,0.0,0.69,0.0,0.58,False,False,False,False,False,False,False
PT131.440S,2025-05-17T10:53:15.870117,103.0,175.0,50.0,168.0,54.0,-127.0,-127.001,0.0,0.8,0.0,0.65,False,False,False,False,False,False,False
PT133.026S,2025-05-17T10:53:17.455329,104.0,204.0,50.0,128.0,53.0,-127.0,-127.001,0.0,0.62,0.0,0.55,False,False,False,False,False,False,False
PT133.610S,2025-05-17T10:53:18.050343,103.0,232.0,50.0,155.0,53.0,-127.0,-127.001,0.0,0.63,0.0,0.56,False,False,False,False,False,False,False
PT134.694S,2025-05-17T10:53:19.126177,103.0,207.0,50.0,156.0,53.0,-127.0,-127.001,0.0,0.73,0.0,0.62,False,False,False,False,False,False,False
PT135.900S,2025-05-17T10:53:20.334340,103.0,86.0,50.0,89.0,53.0,-127.0,-127.0,0.0,0.79,0.0,0.66,False,False,False,False,False,False,False
PT136.985S,2025-05-17T10:53:21.449763,104.0,194.0,50.0,101.0,54.0,-127.0,-127.001,0.0,0.66,0.0,0.56,False,False,False,False,False,False,False
PT138.192S,2025-05-17T10:53:22.627994,103.0,187.0,50.0,162.0,53.0,-127.0,-127.001,0.0,0.74,0.0,0.6,False,False,False,False,False,False,False
PT139.276S,2025-05-17T10:53:23.713358,103.0,164.0,50.0,86.0,54.0,-127.0,-127.0,0.0,0.78,0.0,0.65,False,False,False,False,False,False,False
PT139.982S,2025-05-17T10:53:24.417803,103.0,185.0,50.0,121.0,53.0,-127.0,-127.001,0.0,0.65,0.0,0.57,False,False,False,False,False,False,False
