serial_timestamp,computer_timestamp,pt_1,pt_2,pt_3,pt_4,pt_5,tc_1,tc_2,tc_3,lc_1,lc_2,lc_3,fcv_1,fcv_2,fcv_3,fcv_4,fcv_5,fcv_6,fcv_7
PT30.627S,2025-05-17T10:46:39.460638,103.0,159.0,50.0,134.0,54.0,-127.0,-127.001,0.0,0.66,0.0,1.06,False,False,False,False,False,False,False
PT31.711S,2025-05-17T10:46:40.558730,103.0,152.0,49.0,125.0,54.0,-127.0,-127.001,0.0,0.65,0.0,1.06,False,False,False,False,False,False,False
PT32.293S,2025-05-17T10:46:41.127551,103.0,151.0,50.0,114.0,53.0,-127.0,-127.001,0.0,0.67,0.0,1.07,False,False,False,False,False,False,False
PT32.875S,2025-05-17T10:46:41.757761,103.0,161.0,50.0,116.0,53.0,-127.0,-127.001,0.0,0.7,0.0,1.08,False,False,False,False,False,False,False
PT33.958S,2025-05-17T10:46:42.794549,103.0,172.0,50.0,125.0,54.0,-127.0,-127.001,0.0,0.78,0.0,1.12,False,False,False,False,False,False,False
PT34.541S,2025-05-17T10:46:43.376458,103.0,172.0,49.0,133.0,53.0,-127.0,-127.001,0.0,0.8,0.0,1.16,False,False,False,False,False,False,False
PT35.123S,2025-05-17T10:46:43.961767,103.0,167.0,49.0,138.0,54.0,-127.0,-127.001,0.0,0.82,0.0,1.16,False,False,False,False,False,False,False
PT36.206S,2025-05-17T10:46:45.043059,103.0,156.0,50.0,130.0,54.0,-127.0,-127.001,0.0,0.72,0.0,1.13,False,False,False,False,False,False,False
PT36.789S,2025-05-17T10:46:45.628652,103.0,153.0,49.0,124.0,54.0,-127.0,-127.001,0.0,0.66,0.0,1.08,False,False,False,False,False,False,False
PT37.370S,2025-05-17T10:46:46.210541,103.0,151.0,50.0,112.0,54.0,-127.0,-127.001,0.0,0.66,0.0,1.07,False,False,False,False,False,False,False
PT38.454S,2025-05-17T10:46:47.295881,103.0,169.0,49.0,121.0,54.0,-127.0,-127.001,0.0,0.67,0.0,1.06,False,False,False,False,False,False,False
PT39.036S,2025-05-17T10:46:48.149384,103.0,175.0,49.0,130.0,53.0,-127.0,-127.001,0.0,0.66,0.0,1.07,False,False,False,False,False,False,False
PT40.120S,2025-05-17T10:46:49.154848,103.0,172.0,50.0,140.0,54.0,-127.0,-127.001,0.0,0.66,0.0,1.07,False,False,False,False,False,False,False
PT40.701S,2025-05-17T10:46:50.158068,103.0,154.0,49.0,133.0,53.0,-127.0,-127.001,0.0,0.76,0.0,1.12,False,False,False,False,False,False,False
PT41.284S,2025-05-17T10:46:51.158004,103.0,145.0,50.0,125.0,54.0,-127.0,-127.001,0.0,0.79,0.0,1.15,False,False,False,False,False,False,False
PT42.368S,2025-05-17T10:46:52.154154,103.0,148.0,49.0,115.0,53.0,-127.0,-127.001,0.0,0.82,0.0,1.15,False,False,False,False,False,False,False
PT42.949S,2025-05-17T10:46:53.151814,103.0,159.0,50.0,117.0,54.0,-127.0,-127.001,0.0,0.83,0.0,1.18,False,False,False,False,False,False,False
PT43.532S,2025-05-17T10:46:54.154988,103.0,173.0,49.0,126.0,53.0,-127.0,-127.001,0.0,0.68,0.0,1.08,False,False,False,False,False,False,False
PT44.615S,2025-05-17T10:46:55.155247,103.0,172.0,49.0,134.0,54.0,-127.0,-127.001,0.0,0.67,0.0,1.08,False,False,False,False,False,False,False
PT45.198S,2025-05-17T10:46:55.737655,103.0,174.0,50.0,143.0,53.0,-127.0,-127.001,0.0,0.66,0.0,1.06,False,False,False,False,False,False,False
PT45.779S,2025-05-17T10:46:55.851939,103.0,159.0,49.0,134.0,54.0,-127.0,-127.001,0.0,0.67,0.0,1.08,False,False,False,False,False,False,False
PT46.863S,2025-05-17T10:46:56.056676,104.0,152.0,50.0,125.0,54.0,-127.0,-127.001,0.0,0.66,0.0,1.09,False,False,False,False,False,False,False
PT47.446S,2025-05-17T10:46:56.293879,103.0,156.0,50.0,114.0,54.0,-127.0,-127.001,0.0,0.69,0.0,1.1,False,False,False,False,False,False,False
PT48.027S,2025-05-17T10:46:56.879526,103.0,167.0,49.0,121.0,53.0,-127.0,-127.001,0.0,0.76,0.0,1.15,False,False,False,False,False,False,False
PT49.111S,2025-05-17T10:46:57.964835,103.0,167.0,50.0,128.0,53.0,-127.0,-127.001,0.0,0.81,0.0,1.17,False,False,False,False,False,False,False
PT49.693S,2025-05-17T10:46:58.560246,103.0,153.0,50.0,137.0,54.0,-127.0,-127.001,0.0,0.81,0.0,1.19,False,False,False,False,False,False,False
PT50.275S,2025-05-17T10:46:59.153219,103.0,160.0,49.0,137.0,53.0,-127.0,-127.001,0.0,0.76,0.0,1.14,False,False,False,False,False,False,False
PT51.358S,2025-05-17T10:47:00.213500,103.0,139.0,49.0,128.0,54.0,-127.0,-127.001,0.0,0.67,0.0,1.09,False,False,False,False,False,False,False
PT51.941S,2025-05-17T10:47:00.794803,103.0,145.0,49.0,119.0,53.0,-127.0,-127.001,0.0,0.67,0.0,1.07,False,False,False,False,False,False,False
PT53.024S,2025-05-17T10:47:02.153962,103.0,168.0,50.0,119.0,53.0,-127.0,-127.001,0.0,0.67,0.0,1.08,False,False,False,False,False,False,False
PT53.606S,2025-05-17T10:47:03.153476,103.0,196.0,49.0,136.0,54.0,-127.0,-127.001,0.0,0.67,0.0,1.08,False,False,False,False,False,False,False
PT54.189S,2025-05-17T10:47:04.154752,103.0,196.0,50.0,133.0,53.0,-127.0,-127.001,0.0,0.65,0.0,1.07,False,False,False,False,False,False,False
PT55.272S,2025-05-17T10:47:05.154027,103.0,185.0,49.0,142.0,53.0,-127.0,-127.001,0.0,0.76,0.0,1.14,False,False,False,False,False,False,False
PT55.854S,2025-05-17T10:47:06.157388,104.0,171.0,50.0,134.0,53.0,-127.0,-127.001,0.0,0.79,0.0,1.17,False,False,False,False,False,False,False
PT56.436S,2025-05-17T10:47:06.614887,103.0,160.0,49.0,125.0,53.0,-127.0,-127.001,0.0,0.81,0.0,1.19,False,False,False,False,False,False,False
PT57.520S,2025-05-17T10:47:06.749889,103.0,161.0,50.0,114.0,53.0,-127.0,-127.001,0.0,0.82,0.0,1.19,False,False,False,False,False,False,False
PT58.101S,2025-05-17T10:47:06.963086,103.0,173.0,50.0,119.0,53.0,-127.0,-127.001,0.0,0.67,0.0,1.09,False,False,False,False,False,False,False
PT58.684S,2025-05-17T10:47:07.548154,103.0,185.0,49.0,128.0,53.0,-127.0,-127.001,0.0,0.67,0.0,1.09,False,False,False,False,False,False,False
PT59.767S,2025-05-17T10:47:09.542442,102.0,179.0,49.0,135.0,53.0,-127.0,-127.001,0.0,0.66,0.0,1.09,False,False,False,False,False,False,False
PT60.349S,2025-05-17T10:47:09.644793,103.0,169.0,49.0,137.0,53.0,-127.0,-127.001,0.0,0.66,0.0,1.1,False,False,False,False,False,False,False
PT60.932S,2025-05-17T10:47:09.797155,103.0,162.0,49.0,130.0,53.0,-127.0,-127.001,0.0,0.67,0.0,1.09,False,False,False,False,False,False,False
PT62.015S,2025-05-17T10:47:10.882615,103.0,167.0,49.0,121.0,54.0,-127.0,-127.001,0.0,0.72,0.0,1.12,False,False,False,False,False,False,False
PT62.598S,2025-05-17T10:47:11.464161,103.0,170.0,49.0,114.0,53.0,-127.0,-127.001,0.0,0.78,0.0,1.18,False,False,False,False,False,False,False
PT63.179S,2025-05-17T10:47:12.051094,103.0,180.0,50.0,120.0,54.0,-127.0,-127.001,0.0,0.81,0.0,1.19,False,False,False,False,False,False,False
PT64.263S,2025-05-17T10:47:13.145736,103.0,184.0,50.0,131.0,54.0,-127.0,-127.001,0.0,0.84,0.0,1.2,False,False,False,False,False,False,False
PT64.845S,2025-05-17T10:47:13.712713,103.0,184.0,49.0,143.0,54.0,-127.0,-127.001,0.0,0.8,0.0,1.17,False,False,False,False,False,False,False
PT65.929S,2025-05-17T10:47:14.848101,103.0,171.0,49.0,140.0,53.0,-127.0,-127.001,0.0,0.69,0.0,1.11,False,False,False,False,False,False,False
PT66.510S,2025-05-17T10:47:15.383672,103.0,161.0,49.0,135.0,53.0,-127.0,-127.001,0.0,0.66,0.0,1.11,False,False,False,False,False,False,False
PT67.093S,2025-05-17T10:47:15.965298,103.0,158.0,49.0,122.0,53.0,-127.0,-127.001,0.0,0.68,0.0,1.09,False,False,False,False,False,False,False
PT68.176S,2025-05-17T10:47:17.050725,103.0,166.0,50.0,121.0,53.0,-127.0,-127.001,0.0,0.66,0.0,1.1,False,False,False,False,False,False,False
PT68.758S,2025-05-17T10:47:17.651110,103.0,175.0,50.0,128.0,54.0,-127.0,-127.001,0.0,0.66,0.0,1.09,False,False,False,False,False,False,False
PT69.341S,2025-05-17T10:47:18.213696,103.0,174.0,49.0,133.0,53.0,-127.0,-127.001,0.0,0.76,0.0,1.16,False,False,False,False,False,False,False
PT70.424S,2025-05-17T10:47:19.349407,103.0,166.0,50.0,139.0,54.0,-127.0,-127.001,0.0,0.81,0.0,1.19,False,False,False,False,False,False,False
PT71.006S,2025-05-17T10:47:19.882302,104.0,150.0,50.0,132.0,53.0,-127.0,-127.001,0.0,0.82,0.0,1.2,False,False,False,False,False,False,False
PT71.588S,2025-05-17T10:47:20.466697,103.0,147.0,50.0,126.0,54.0,-127.0,-127.001,0.0,0.83,0.0,1.21,False,False,False,False,False,False,False
PT72.672S,2025-05-17T10:47:21.552366,103.0,149.0,49.0,114.0,53.0,-127.0,-127.001,0.0,0.68,0.0,1.12,False,False,False,False,False,False,False
PT73.253S,2025-05-17T10:47:22.150996,103.0,161.0,50.0,122.0,53.0,-127.0,-127.001,0.0,0.67,0.0,1.1,False,False,False,False,False,False,False
PT73.836S,2025-05-17T10:47:22.714960,104.0,173.0,49.0,132.0,53.0,-127.0,-127.001,0.0,0.67,0.0,1.1,False,False,False,False,False,False,False
PT74.919S,2025-05-17T10:47:23.845847,103.0,169.0,50.0,140.0,54.0,-127.0,-127.001,0.0,0.68,0.0,1.11,False,False,False,False,False,False,False
PT75.501S,2025-05-17T10:47:24.381976,103.0,161.0,49.0,140.0,53.0,-127.0,-127.001,0.0,0.67,0.0,1.09,False,False,False,False,False,False,False
PT76.084S,2025-05-17T10:47:24.963391,103.0,150.0,49.0,130.0,53.0,-127.0,-127.001,0.0,0.71,0.0,1.11,False,False,False,False,False,False,False
PT77.167S,2025-05-17T10:47:26.152365,103.0,150.0,49.0,121.0,53.0,-127.0,-127.001,0.0,0.79,0.0,1.17,False,False,False,False,False,False,False
PT77.749S,2025-05-17T10:47:26.634536,103.0,154.0,50.0,115.0,54.0,-127.0,-127.001,0.0,0.81,0.0,1.19,False,False,False,False,False,False,False
PT78.331S,2025-05-17T10:47:27.216298,103.0,171.0,49.0,123.0,53.0,-127.0,-127.001,0.0,0.83,0.0,1.2,False,False,False,False,False,False,False
PT79.415S,2025-05-17T10:47:28.301364,103.0,177.0,49.0,132.0,54.0,-127.0,-127.001,0.0,0.72,0.0,1.16,False,False,False,False,False,False,False
PT79.997S,2025-05-17T10:47:28.882898,103.0,176.0,49.0,143.0,53.0,-127.0,-127.001,0.0,0.68,0.0,1.11,False,False,False,False,False,False,False
PT81.081S,2025-05-17T10:47:30.018561,103.0,163.0,50.0,137.0,53.0,-127.0,-127.001,0.0,0.68,0.0,1.09,False,False,False,False,False,False,False
PT81.662S,2025-05-17T10:47:30.550859,103.0,155.0,49.0,128.0,54.0,-127.0,-127.001,0.0,0.68,0.0,1.09,False,False,False,False,False,False,False
PT82.245S,2025-05-17T10:47:31.132733,103.0,154.0,50.0,118.0,54.0,-127.0,-127.001,0.0,0.66,0.0,1.09,False,False,False,False,False,False,False
PT83.329S,2025-05-17T10:47:32.218051,103.0,162.0,49.0,117.0,54.0,-127.0,-127.001,0.0,0.66,0.0,1.1,False,False,False,False,False,False,False
PT83.910S,2025-05-17T10:47:32.802531,103.0,173.0,49.0,125.0,54.0,-127.0,-127.001,0.0,0.77,0.0,1.15,False,False,False,False,False,False,False
PT84.493S,2025-05-17T10:47:33.384198,103.0,175.0,50.0,132.0,54.0,-127.0,-127.001,0.0,0.79,0.0,1.19,False,False,False,False,False,False,False
