serial_timestamp,computer_timestamp,pt_1,pt_2,pt_3,pt_4,pt_5,tc_1,tc_2,tc_3,lc_1,lc_2,lc_3,fcv_1,fcv_2,fcv_3,fcv_4,fcv_5,fcv_6,fcv_7
PT1.490S,2025-05-26T16:51:27.720194,0.7100000000000009,0.4900000000000002,-0.7400000000000002,0.4900000000000002,-0.7400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT1.661S,2025-05-26T16:51:27.821308,-5.390000000000001,0.4900000000000002,0.4900000000000002,0.4900000000000002,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT1.832S,2025-05-26T16:51:27.921484,0.7100000000000009,0.4900000000000002,-0.7400000000000002,0.4900000000000002,-0.7400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT2.003S,2025-05-26T16:51:28.123360,0.7100000000000009,1.7100000000000009,1.7100000000000009,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT2.174S,2025-05-26T16:51:28.322562,6.82,-0.7400000000000002,0.4900000000000002,0.4900000000000002,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT2.347S,2025-05-26T16:51:28.556496,0.7100000000000009,-0.7400000000000002,0.4900000000000002,0.4900000000000002,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT2.516S,2025-05-26T16:51:28.657162,0.7100000000000009,0.4900000000000002,1.7100000000000009,0.4900000000000002,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT2.689S,2025-05-26T16:51:28.855115,0.7100000000000009,1.7100000000000009,0.4900000000000002,1.7100000000000009,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT2.860S,2025-05-26T16:51:29.057793,-5.390000000000001,0.4900000000000002,1.7100000000000009,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT3.031S,2025-05-26T16:51:29.260631,0.7100000000000009,0.4900000000000002,0.4900000000000002,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT3.202S,2025-05-26T16:51:29.461635,0.7100000000000009,0.4900000000000002,0.4900000000000002,-0.7400000000000002,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT3.373S,2025-05-26T16:51:29.658748,-5.390000000000001,-0.7400000000000002,0.4900000000000002,0.4900000000000002,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT3.544S,2025-05-26T16:51:29.858171,0.7100000000000009,1.7100000000000009,1.7100000000000009,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT3.715S,2025-05-26T16:51:29.957865,0.7100000000000009,-0.7400000000000002,-0.7400000000000002,0.4900000000000002,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT3.886S,2025-05-26T16:51:30.156079,0.7100000000000009,0.4900000000000002,0.4900000000000002,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT4.058S,2025-05-26T16:51:30.359702,6.82,0.4900000000000002,1.7100000000000009,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT4.228S,2025-05-26T16:51:30.557239,0.7100000000000009,1.7100000000000009,1.7100000000000009,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT4.400S,2025-05-26T16:51:30.659946,0.7100000000000009,1.7100000000000009,0.4900000000000002,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT4.570S,2025-05-26T16:51:30.860347,0.7100000000000009,0.4900000000000002,0.4900000000000002,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT4.742S,2025-05-26T16:51:31.058313,0.7100000000000009,-0.7400000000000002,-0.7400000000000002,0.4900000000000002,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT4.913S,2025-05-26T16:51:31.259442,-5.390000000000001,0.4900000000000002,0.4900000000000002,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT5.084S,2025-05-26T16:51:31.458984,0.7100000000000009,1.7100000000000009,0.4900000000000002,0.4900000000000002,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT5.255S,2025-05-26T16:51:31.659255,0.7100000000000009,0.4900000000000002,1.7100000000000009,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT5.426S,2025-05-26T16:51:31.856732,6.82,0.4900000000000002,-0.7400000000000002,-0.7400000000000002,-0.7400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT5.597S,2025-05-26T16:51:31.959578,0.7100000000000009,-0.7400000000000002,0.4900000000000002,0.4900000000000002,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT5.769S,2025-05-26T16:51:32.160914,-5.390000000000001,0.4900000000000002,0.4900000000000002,0.4900000000000002,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT5.939S,2025-05-26T16:51:32.360163,-5.390000000000001,0.4900000000000002,0.4900000000000002,0.4900000000000002,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT6.111S,2025-05-26T16:51:32.559358,0.7100000000000009,0.4900000000000002,1.7100000000000009,0.4900000000000002,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT6.281S,2025-05-26T16:51:32.757865,0.7100000000000009,0.4900000000000002,-0.7400000000000002,0.4900000000000002,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT6.453S,2025-05-26T16:51:32.960935,0.7100000000000009,1.7100000000000009,1.7100000000000009,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT6.624S,2025-05-26T16:51:33.162875,0.7100000000000009,1.7100000000000009,0.4900000000000002,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT6.795S,2025-05-26T16:51:33.354807,0.7100000000000009,0.4900000000000002,1.7100000000000009,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT6.966S,2025-05-26T16:51:33.555918,0.7100000000000009,0.4900000000000002,-0.7400000000000002,0.4900000000000002,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT7.137S,2025-05-26T16:51:33.760553,0.7100000000000009,0.4900000000000002,0.4900000000000002,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT7.308S,2025-05-26T16:51:33.955884,0.7100000000000009,0.4900000000000002,0.4900000000000002,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT7.479S,2025-05-26T16:51:34.158450,0.7100000000000009,0.4900000000000002,1.7100000000000009,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT7.650S,2025-05-26T16:51:34.361486,0.7100000000000009,1.7100000000000009,1.7100000000000009,0.4900000000000002,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT7.822S,2025-05-26T16:51:34.557847,0.7100000000000009,1.7100000000000009,1.7100000000000009,0.4900000000000002,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT7.992S,2025-05-26T16:51:34.758758,0.7100000000000009,1.7100000000000009,1.7100000000000009,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT8.164S,2025-05-26T16:51:34.960656,-5.390000000000001,0.4900000000000002,0.4900000000000002,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT8.334S,2025-05-26T16:51:35.161254,0.7100000000000009,-0.7400000000000002,-0.7400000000000002,-0.7400000000000002,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT8.506S,2025-05-26T16:51:35.361592,-5.390000000000001,0.4900000000000002,0.4900000000000002,0.4900000000000002,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT8.677S,2025-05-26T16:51:35.561188,-5.390000000000001,0.4900000000000002,0.4900000000000002,0.4900000000000002,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT8.848S,2025-05-26T16:51:35.758915,0.7100000000000009,0.4900000000000002,0.4900000000000002,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT9.019S,2025-05-26T16:51:35.960607,-5.390000000000001,0.4900000000000002,0.4900000000000002,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT9.190S,2025-05-26T16:51:36.160961,0.7100000000000009,1.7100000000000009,1.7100000000000009,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
PT9.361S,2025-05-26T16:51:36.362801,-5.390000000000001,0.4900000000000002,0.4900000000000002,1.7100000000000009,1.7100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
