serial_timestamp,computer_timestamp,pt_1,pt_2,pt_3,pt_4,pt_5,tc_1,tc_2,tc_3,lc_1,lc_2,lc_3,fcv_1,fcv_2,fcv_3,fcv_4,fcv_5,fcv_6,fcv_7
PT22.886S,2025-05-17T19:00:17.401924,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.44,0.0,4.29,False,False,False,False,False,False,False
PT23.274S,2025-05-17T19:00:17.600448,40.933528836754604,213.09872922776145,213.09872922776145,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.48,0.0,4.3,False,False,False,False,False,False,False
PT23.663S,2025-05-17T19:00:17.799071,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.4,0.0,4.34,False,False,False,False,False,False,False
PT24.051S,2025-05-17T19:00:17.998503,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.42,0.0,4.34,False,False,False,False,False,False,False
PT24.439S,2025-05-17T19:00:18.203622,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.43,0.0,4.34,False,False,False,False,False,False,False
PT24.827S,2025-05-17T19:00:18.400914,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.4,0.0,4.36,False,False,False,False,False,False,False
PT25.216S,2025-05-17T19:00:18.600148,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.42,0.0,4.34,False,False,False,False,False,False,False
PT25.605S,2025-05-17T19:00:18.799784,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.41,0.0,4.34,False,False,False,False,False,False,False
PT25.993S,2025-05-17T19:00:18.910648,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.4,0.0,4.34,False,False,False,False,False,False,False
PT26.381S,2025-05-17T19:00:19.097558,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.43,0.0,4.33,False,False,False,False,False,False,False
PT26.769S,2025-05-17T19:00:19.299553,40.933528836754604,212.1212121212121,212.1212121212121,214.07624633431084,213.09872922776145,-127.0,-127109.0,0.0,-6.42,0.0,4.34,False,False,False,False,False,False,False
PT27.158S,2025-05-17T19:00:19.501477,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.42,0.0,4.35,False,False,False,False,False,False,False
PT27.546S,2025-05-17T19:00:19.702013,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.43,0.0,4.34,False,False,False,False,False,False,False
PT27.934S,2025-05-17T19:00:19.904017,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.43,0.0,4.35,False,False,False,False,False,False,False
PT28.322S,2025-05-17T19:00:20.102632,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.44,0.0,4.35,False,False,False,False,False,False,False
PT28.710S,2025-05-17T19:00:20.300251,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.45,0.0,4.36,False,False,False,False,False,False,False
PT29.100S,2025-05-17T19:00:20.501611,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.44,0.0,4.38,False,False,False,False,False,False,False
PT29.488S,2025-05-17T19:00:20.702106,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.43,0.0,4.37,False,False,False,False,False,False,False
PT29.876S,2025-05-17T19:00:20.900595,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.45,0.0,4.37,False,False,False,False,False,False,False
PT30.264S,2025-05-17T19:00:21.101342,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.46,0.0,4.39,False,False,False,False,False,False,False
PT30.653S,2025-05-17T19:00:21.311460,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.45,0.0,4.4,False,False,False,False,False,False,False
PT31.041S,2025-05-17T19:00:21.501773,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.45,0.0,4.39,False,False,False,False,False,False,False
PT31.429S,2025-05-17T19:00:21.699587,40.933528836754604,212.1212121212121,212.1212121212121,212.1212121212121,213.09872922776145,-127.0,-127109.0,0.0,-6.45,0.0,4.41,False,False,False,False,False,False,False
PT31.817S,2025-05-17T19:00:21.900760,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.45,0.0,4.42,False,False,False,False,False,False,False
PT32.205S,2025-05-17T19:00:22.094580,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.45,0.0,4.4,False,False,False,False,False,False,False
PT32.594S,2025-05-17T19:00:22.195614,40.933528836754604,213.09872922776145,213.09872922776145,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.44,0.0,4.4,False,False,False,False,False,False,False
PT32.983S,2025-05-17T19:00:22.297435,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.46,0.0,4.42,False,False,False,False,False,False,False
PT33.371S,2025-05-17T19:00:22.397392,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.47,0.0,4.41,False,False,False,False,False,False,False
PT33.759S,2025-05-17T19:00:22.601398,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.45,0.0,4.42,False,False,False,False,False,False,False
PT34.148S,2025-05-17T19:00:22.802462,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.46,0.0,4.42,False,False,False,False,False,False,False
PT34.536S,2025-05-17T19:00:23.000684,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.47,0.0,4.42,False,False,False,False,False,False,False
PT34.924S,2025-05-17T19:00:23.201559,34.82404692082108,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.46,0.0,4.4,False,False,False,False,False,False,False
PT35.312S,2025-05-17T19:00:23.402399,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.45,0.0,4.4,False,False,False,False,False,False,False
PT35.700S,2025-05-17T19:00:23.599089,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.46,0.0,4.42,False,False,False,False,False,False,False
PT36.089S,2025-05-17T19:00:23.799953,40.933528836754604,212.1212121212121,211.14369501466274,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.46,0.0,4.42,False,False,False,False,False,False,False
PT36.477S,2025-05-17T19:00:24.000867,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.45,0.0,4.41,False,False,False,False,False,False,False
PT36.866S,2025-05-17T19:00:24.319486,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.46,0.0,4.4,False,False,False,False,False,False,False
PT37.254S,2025-05-17T19:00:24.708483,40.933528836754604,213.09872922776145,213.09872922776145,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.45,0.0,4.42,False,False,False,False,False,False,False
PT37.643S,2025-05-17T19:00:25.098057,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.45,0.0,4.43,False,False,False,False,False,False,False
PT38.031S,2025-05-17T19:00:25.502696,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.44,0.0,4.41,False,False,False,False,False,False,False
PT38.419S,2025-05-17T19:00:25.875911,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.45,0.0,4.44,False,False,False,False,False,False,False
PT38.807S,2025-05-17T19:00:26.264976,40.933528836754604,211.14369501466274,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.45,0.0,4.42,False,False,False,False,False,False,False
PT39.195S,2025-05-17T19:00:26.654058,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.46,0.0,4.43,False,False,False,False,False,False,False
PT39.584S,2025-05-17T19:00:27.043017,40.933528836754604,213.09872922776145,213.09872922776145,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.45,0.0,4.43,False,False,False,False,False,False,False
PT39.972S,2025-05-17T19:00:27.428300,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.46,0.0,4.44,False,False,False,False,False,False,False
PT40.360S,2025-05-17T19:00:27.817405,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.46,0.0,4.43,False,False,False,False,False,False,False
PT40.749S,2025-05-17T19:00:28.206486,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.44,0.0,4.43,False,False,False,False,False,False,False
PT41.137S,2025-05-17T19:00:28.601226,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.45,0.0,4.44,False,False,False,False,False,False,False
PT41.526S,2025-05-17T19:00:28.984807,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.44,0.0,4.44,False,False,False,False,False,False,False
PT41.914S,2025-05-17T19:00:29.399395,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.43,0.0,4.44,False,False,False,False,False,False,False
PT42.302S,2025-05-17T19:00:29.796032,40.933528836754604,213.09872922776145,212.1212121212121,214.07624633431084,212.1212121212121,-127.0,-127109.0,0.0,-6.43,0.0,4.45,False,False,False,False,False,False,False
PT42.690S,2025-05-17T19:00:30.151950,34.82404692082108,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127108.0,0.0,-6.43,0.0,4.47,False,False,False,False,False,False,False
PT43.079S,2025-05-17T19:00:30.541105,40.933528836754604,213.09872922776145,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.42,0.0,4.47,False,False,False,False,False,False,False
PT43.467S,2025-05-17T19:00:30.930153,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.41,0.0,4.48,False,False,False,False,False,False,False
PT43.855S,2025-05-17T19:00:31.319161,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.41,0.0,4.5,False,False,False,False,False,False,False
PT44.243S,2025-05-17T19:00:31.708211,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.42,0.0,4.51,False,False,False,False,False,False,False
PT44.632S,2025-05-17T19:00:32.095941,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.41,0.0,4.52,False,False,False,False,False,False,False
PT45.021S,2025-05-17T19:00:32.482517,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.41,0.0,4.53,False,False,False,False,False,False,False
PT45.409S,2025-05-17T19:00:32.902641,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.41,0.0,4.54,False,False,False,False,False,False,False
PT45.797S,2025-05-17T19:00:33.260560,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.41,0.0,4.56,False,False,False,False,False,False,False
PT46.185S,2025-05-17T19:00:33.649821,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.38,0.0,4.57,False,False,False,False,False,False,False
PT46.574S,2025-05-17T19:00:34.038884,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.37,0.0,4.59,False,False,False,False,False,False,False
PT46.962S,2025-05-17T19:00:34.427935,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.39,0.0,4.59,False,False,False,False,False,False,False
PT47.350S,2025-05-17T19:00:34.817005,40.933528836754604,211.14369501466274,213.09872922776145,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.41,0.0,4.59,False,False,False,False,False,False,False
PT47.738S,2025-05-17T19:00:35.205997,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.43,0.0,4.61,False,False,False,False,False,False,False
PT48.126S,2025-05-17T19:00:35.595333,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.39,0.0,4.61,False,False,False,False,False,False,False
PT48.516S,2025-05-17T19:00:35.984270,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127108.0,0.0,-6.37,0.0,4.59,False,False,False,False,False,False,False
PT48.904S,2025-05-17T19:00:36.373299,40.933528836754604,213.09872922776145,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.6,False,False,False,False,False,False,False
PT49.292S,2025-05-17T19:00:36.799153,40.933528836754604,212.1212121212121,212.1212121212121,212.1212121212121,213.09872922776145,-127.0,-127109.0,0.0,-6.39,0.0,4.62,False,False,False,False,False,False,False
PT49.680S,2025-05-17T19:00:37.147422,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.6,False,False,False,False,False,False,False
PT50.069S,2025-05-17T19:00:37.536693,40.933528836754604,213.09872922776145,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.47,0.0,4.57,False,False,False,False,False,False,False
PT50.457S,2025-05-17T19:00:37.925683,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.45,0.0,4.59,False,False,False,False,False,False,False
PT50.845S,2025-05-17T19:00:38.314596,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.47,0.0,4.56,False,False,False,False,False,False,False
PT51.233S,2025-05-17T19:00:38.703768,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.39,0.0,4.57,False,False,False,False,False,False,False
PT51.621S,2025-05-17T19:00:39.102478,40.933528836754604,212.1212121212121,212.1212121212121,214.07624633431084,212.1212121212121,-127.0,-127109.0,0.0,-6.39,0.0,4.56,False,False,False,False,False,False,False
PT52.011S,2025-05-17T19:00:39.482141,40.933528836754604,213.09872922776145,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.44,0.0,4.53,False,False,False,False,False,False,False
